Condition,Fluxes
WT,0.00272102609994851
WT,0.00169306475912948
WT,0.00168663551207086
WT,0.00269456727560804
WT,0.00166290394631416
WT,0.00168419884135071
WT,0.00293150003714329
WT,0.00161482573586572
WT,0.00161732088850502
WT,0.00276451868046505
WT,0.00162368237645495
WT,0.00175106514270952
WT,0.00270439688743659
WT,0.00162151555792557
WT,0.00175131993861929
WT,0.00266470562040629
WT,0.00167200271874384
WT,0.00173531227318959
WT,0.00271827446881074
WT,0.00166152287581113
WT,0.0017854017099091
WT,0.00275641405443529
WT,0.00163204020565816
WT,0.0017960890478411
WT,0.00283386394307145
WT,0.00153538528809223
WT,0.00182262484167928
WT,0.00284763836450581
WT,0.00157587574296559
WT,0.00185542344115059
WT,0.00286138748942392
WT,0.00177423059138703
WT,0.00170009005881327
WT,0.00269741014305609
WT,0.00164826570190231
WT,0.00168781982041354
WT,0.00269723071768481
WT,0.00168083023493506
WT,0.0017334247059716
WT,0.00277827141890291
WT,0.00155543990073344
WT,0.00185372127893652
WT,0.00269852415195696
WT,0.00158160413035335
WT,0.00178404136619192
WT,0.00269756651008206
WT,0.00164104029376056
WT,0.00181501012468915
WT,0.00271268244387632
WT,0.00164552326475914
WT,0.00179809798412765
WT,0.00265307694549241
WT,0.00162614429241379
WT,0.0017094456780084
WT,0.00281196932965402
WT,0.00162394111880895
WT,0.00164215956713181
WT,0.002736259202553
WT,0.00169360025823071
WT,0.0016531640937245
WT,0.00280257335853619
WT,0.00164968991305755
WT,0.00166214189017786
WT,0.00279375566547388
WT,0.00157659495157417
WT,0.00181413958099366
WT,0.00272887112189029
WT,0.00163405791339255
WT,0.00174073601073643
WT,0.00274168334273049
WT,0.00167052981126768
WT,0.00174196132637721
WT,0.00274030110859589
WT,0.00167131772991185
WT,0.00177772378294055
WT,0.00267606897508379
WT,0.00159643482964024
WT,0.00175017223676514
WT,0.00265540338854998
WT,0.00159755555194248
WT,0.00180709359337674
WT,0.00261585576792007
WT,0.00162390050590026
WT,0.00188093705249866
WT,0.00270445810408161
WT,0.0016130762652815
WT,0.00190948665671254
WT,0.00268692824285171
WT,0.00165081278792349
WT,0.00186176153537437
WT,0.00269469735237939
WT,0.00163875234038567
WT,0.001861954250837
WT,0.00249789836847971
WT,0.00167526207483397
WT,0.00188572659916644
WT,0.00268473180071913
WT,0.00170061473409266
WT,0.00172267102419904
WT,0.00266963228856552
WT,0.00171466243454294
WT,0.00170774414703775
WT,0.00261037696736902
WT,0.00170127550309461
WT,0.00169886452453139
WT,0.00298236232954118
WT,0.00164826069418253
WT,0.00171433501018756
WT,0.00260841215343697
WT,0.0017040771720826
WT,0.00169326924130265
WT,0.00254913493612097
WT,0.00167497032180661
WT,0.00166666237347072
WT,0.00279194835730631
WT,0.00156899163494491
WT,0.00175929054161713
WT,0.00267374577140123
WT,0.0016312922739732
WT,0.00173859805277232
WT,0.00258784708118178
WT,0.00172541413207484
WT,0.00174446797519204
WT,0.00253344407556194
WT,0.00168404459560136
WT,0.00181217155622121
WT,0.00244180430044842
WT,0.00168729879409982
WT,0.00168772790332084
WT,0.00245680611446993
WT,0.00179136294615866
WT,0.00172316759302413
WT,0.0025484851595859
WT,0.00167789519925103
WT,0.00169852530183207
WT,0.0027256725674885
WT,0.00154163658410133
WT,0.00185936609519923
WT,0.00269493456408582
WT,0.00160228561178676
WT,0.00174136704043566
WT,0.00269798079443935
WT,0.00158117913522856
WT,0.00181868933290535
WT,0.00275427966758747
WT,0.0015954471568266
WT,0.00173073921937212
WT,0.0026989906286582
WT,0.00164249761894301
WT,0.00175572150168745
WT,0.00253362730285004
WT,0.00173874885825659
WT,0.00169876545219505
WT,0.00256216157128525
WT,0.00164350511489786
WT,0.00183566920064569
WT,0.00253856939491672
WT,0.00165925863470309
WT,0.00176971031930891
WT,0.002551227457283
WT,0.00164904304776748
WT,0.00177064598717726
WT,0.00262546400384854
WT,0.0016580107291876
WT,0.0018079579851911
WT,0.00256176910926914
WT,0.00166019675887511
WT,0.00169779220180556
WT,0.00267263748795209
WT,0.00169131832799558
WT,0.00176494380462431
WT,0.00258373496137938
WT,0.00167920575507865
WT,0.00168448430592972
WT,0.00250217629359701
WT,0.00172565267921939
WT,0.00163239819080282
WT,0.00247508986917884
WT,0.00180257977878218
WT,0.00168209759151452
WT,0.00248727469361291
WT,0.00176751205072267
WT,0.00169384641039824
WT,0.00248360929471757
WT,0.00172749877425729
WT,0.00176007076393522
WT,0.00283453796245045
WT,0.00165440334522947
WT,0.0015344995806999
WT,0.00256901197945698
WT,0.00174220963714402
WT,0.00166317866032639
WT,0.00264090046132959
WT,0.00165057267668415
WT,0.00175660943158961
WT,0.00263037552695879
WT,0.00164688179138379
WT,0.0018163361729032
WT,0.00254132946808294
WT,0.0016155881344105
WT,0.00172830016077797
WT,0.00263107345480567
WT,0.00159032881197968
WT,0.00180340046631129
WT,0.00261542242962819
WT,0.00163009079905219
WT,0.00182919955286624
WT,0.0025499813505591
WT,0.00159571041020524
WT,0.00182397070500952
WT,0.00259951512539849
WT,0.00163738524921003
WT,0.00175661542865133
WT,0.00253090379453544
WT,0.00173814263431553
WT,0.00171667861458672
WT,0.00257501061846922
WT,0.00174019327713441
WT,0.00169952529885629
WT,0.00257375174170018
WT,0.00166103457622046
WT,0.00172351727350787
WT,0.00258917488917837
WT,0.00164518860884305
WT,0.00181381457159665
WT,0.00250586223335883
WT,0.00164826922485942
WT,0.00182123431604056
WT,0.00297284880883928
WT,0.00164335676607906
WT,0.00180135134774921
WT,0.00270703841684219
WT,0.001585701485898
WT,0.00176993612487767
WT,0.00262873187704859
WT,0.00166529423649115
WT,0.00178607087566873
WT,0.00270919331826612
WT,0.0016177347157791
WT,0.00170099493722447
WT,0.00253508094271584
WT,0.00164672387544006
WT,0.00171103464027208
WT,0.00270744630210234
WT,0.00159593384645284
WT,0.00180167662674975
WT,0.00270439775617173
WT,0.00157046217841536
WT,0.00178760484800365
WT,0.00272662859784627
WT,0.00151614221054875
WT,0.00189374295556811
WT,0.00284418229431649
WT,0.00148235413120538
WT,0.0018600861561447
WT,0.00271313493318082
WT,0.00149105903815748
WT,0.00183724614672914
WT,0.00253615714587672
WT,0.00164071303351748
WT,0.00183909261126096
WT,0.00254332777945015
WT,0.00165521872261303
WT,0.00184947049282419
WT,0.00260250858361199
WT,0.00170925892819484
WT,0.00170771037761105
WT,0.0025785262648466
WT,0.0017213016407637
WT,0.00168083194549494
WT,0.00251223109996936
WT,0.00171498796238391
WT,0.00165108166192723
WT,0.00257679102532368
WT,0.00170445763140694
WT,0.00171928682873919
WT,0.00248588068243381
WT,0.00177643360070001
WT,0.00175170471371772
WT,0.00254338259321456
WT,0.00169559944271925
WT,0.00174598168871665
WT,0.00259135920327414
WT,0.00165196311990854
WT,0.00179248320645142
WT,0.00260342889289479
WT,0.00155366614748778
WT,0.00187556232847836
WT,0.00257957438723053
WT,0.00156878179807327
WT,0.00173366512422659
WT,0.00274506835799858
WT,0.0015621559171347
WT,0.00187778935243264
WT,0.00269909576123057
WT,0.00163229967324066
WT,0.00171810434352771
WT,0.00263565172165408
WT,0.00155965275432561
WT,0.00169777694271836
WT,0.00263746541954111
WT,0.00163748253405032
WT,0.00185613284835974
WT,0.00261341946556528
WT,0.00164343144102751
WT,0.00184506385670894
WT,0.00259358180352326
WT,0.00166507263565038
WT,0.00183990807442593
WT,0.00256937372211076
WT,0.00168033635145214
WT,0.0017387065904496
WT,0.00255122532899702
WT,0.00179148109218352
WT,0.00167921073922964
WT,0.00261518792692425
WT,0.00171763388621758
WT,0.00176318793247322
WT,0.00262006158611676
WT,0.00170281021035762
WT,0.0017559920753548
WT,0.0025745338669684
WT,0.00173093288531762
WT,0.00172240660311871
WT,0.00279857681011244
WT,0.00172670916695822
WT,0.00150919186715635
WT,0.00264672175811281
WT,0.00180814517648211
WT,0.00161124611134841
WT,0.00264586471667549
WT,0.00171014437952017
WT,0.00169251717000677
WT,0.00261005197510389
WT,0.00165996598037068
WT,0.00173012651234265
WT,0.00262750134557288
WT,0.00167276950166355
WT,0.00172780348847396
WT,0.00258263219963421
WT,0.00163411439001909
WT,0.00180960120068291
WT,0.00260898572830743
WT,0.00163048922586664
WT,0.0018332544388421
WT,0.00260673667733154
WT,0.00165601687284163
WT,0.00180685806627684
WT,0.00259717855682373
WT,0.00164475468490927
WT,0.00178372789025592
WT,0.00259442394717118
WT,0.00164199702513238
WT,0.00180014938079192
WT,0.00257836262996241
WT,0.00168402453633562
WT,0.00176687813078595
WT,0.00257501775669699
WT,0.0016757687286425
WT,0.0017919307305502
WT,0.00251316907644509
WT,0.00164378534072876
WT,0.00179483749313086
WT,0.00261645503627427
WT,0.00168040801944513
WT,0.00178662770798044
WT,0.00259383738841856
WT,0.00165541818902245
WT,0.00181323388769563
WT,0.0025867872337177
WT,0.00171602030405789
WT,0.0017146700310536
WT,0.00264447798824118
WT,0.00169430839975029
WT,0.00173416211364734
WT,0.00254169130751011
WT,0.0016098203909642
WT,0.00175015009311919
WT,0.00259740247319699
WT,0.00171326422430593
WT,0.00172896514604253
WT,0.00257044248986835
WT,0.00175877200481172
WT,0.00169078653838238
WT,0.00242493012857697
WT,0.00173324784244458
WT,0.00169746748511968
WT,0.00258759109179509
WT,0.00180814910889367
WT,0.00178395941649129
WT,0.00259365226293005
WT,0.00172136167639418
WT,0.0016876154462817
WT,0.00262369565142695
WT,0.00166936305384916
WT,0.00177175135256096
WT,0.00258450135766381
WT,0.0017508515593523
WT,0.00169410937539139
WT,0.00262809656614738
WT,0.0017154741659024
WT,0.00179393794947209
WT,0.00253550824969285
WT,0.00169244450888738
WT,0.00177643819394725
WT,0.00260752414679945
WT,0.00175886989473436
WT,0.00166151856034018
WT,0.00267718869680038
WT,0.00157774767898204
WT,0.00185451212857142
WT,0.00265682390692889
WT,0.00156390581034863
WT,0.00183123965926826
WT,0.00258040643942343
WT,0.00159933024700013
WT,0.00183911594352453
WT,0.00260156385377918
WT,0.00161456362084113
WT,0.00179482681917242
WT,0.00258984703311493
WT,0.00170476193896353
WT,0.00181522901102203
WT,0.00252278140238027
WT,0.0016612868995876
WT,0.00169947957772987
WT,0.00263710677587394
WT,0.00159265298827454
WT,0.00185086356540806
WT,0.00258953897266891
WT,0.00166340907399318
WT,0.00178052796633745
WT,0.00263929380729382
WT,0.0016220173863416
WT,0.00186147724812187
WT,0.00267600778386023
WT,0.00169828913864887
WT,0.00182752681733204
WT,0.00271725336046261
WT,0.00152924201768132
WT,0.00186604971688263
WT,0.00281116995679658
WT,0.00156087885434474
WT,0.00184660523518674
WT,0.0026828638000229
WT,0.00159408972594191
WT,0.00177960963771728
WT,0.00261749730261377
WT,0.00169289204818016
WT,0.00175029510773329
WT,0.0025944528282329
WT,0.00163866188158203
WT,0.00176772127223185
WT,0.00262980437521863
WT,0.00160480399898936
WT,0.00185143258913184
WT,0.00265823570008389
WT,0.00159189796686079
WT,0.00185155909395096
WT,0.00264397131265373
WT,0.00162731944482551
WT,0.00178367794168154
WT,0.00269050581099362
WT,0.00154336242174088
WT,0.00189464277363372
WT,0.00258072999312103
WT,0.0016577566963707
WT,0.00175553675407786
WT,0.00256150479458426
WT,0.00166382110102122
WT,0.00181530177674689
WT,0.00255543036463616
WT,0.00163885466967589
WT,0.00180278931056893
WT,0.00257842984373525
WT,0.00166505518945166
WT,0.00173115716621827
WT,0.00261203158580346
WT,0.00161037434261345
WT,0.00183825152628549
WT,0.00256716175675841
WT,0.00158775942595154
WT,0.00186496194101247
WT,0.00256932817821778
WT,0.00162132907030361
WT,0.00179045199625784
WT,0.00257844123254485
WT,0.00163555166106834
WT,0.00179118346539834
WT,0.00252891640895576
WT,0.00167817870024537
WT,0.00175413470571274
WT,0.00244927539876035
WT,0.00168580592895042
WT,0.00166697138401727
WT,0.00252344722609617
WT,0.00165703679435225
WT,0.00165876628133141
WT,0.00258221441457731
WT,0.00156804446836263
WT,0.00175549379100273
WT,0.00259585614736296
WT,0.00163864714285586
WT,0.00175307708804844
WT,0.00257901969053336
WT,0.00171951579505547
WT,0.00165643890755699
WT,0.00249559711772218
WT,0.00168425638852374
WT,0.00166916992289143
WT,0.00255294706480374
WT,0.00167443138492622
WT,0.00172801644790528
WT,0.00259147491388581
WT,0.00171577815845813
WT,0.00176311568448891
WT,0.00254022120712913
WT,0.00163882590912934
WT,0.00172807999418588
WT,0.00254923987046496
WT,0.00162867742842425
