Condition,Fluxes
WT,0.000148277706472919
WT,0.000148277429298867
WT,0.000148272769875551
WT,0.000148273429956455
WT,0.000148280175382095
WT,0.00014826773406721
WT,0.000148278878180243
WT,0.000148280537948847
WT,0.000148279099508581
WT,0.000148280611200976
WT,0.000148279979980753
WT,0.000148280632300896
WT,0.000148270745314131
WT,0.000148279821155972
WT,0.000148273856861224
WT,0.000148263934182038
WT,0.000148278405291978
WT,0.000148278417968479
WT,0.000148280489242691
WT,0.000148279060942311
WT,0.000148276667822837
WT,0.000148280618476383
WT,0.00014827428342789
WT,0.000148260385430881
WT,0.000148280503974772
WT,0.000148280270487011
WT,0.000148280564329873
WT,0.000148279536718112
WT,0.000148278758655481
WT,0.000148280593696388
WT,0.00014826739957822
WT,0.000148280105168517
WT,0.000148277903715576
WT,0.000148278133320117
WT,0.000148280566178622
WT,0.00014828051722911
WT,0.000148280503036547
WT,0.000148280021618929
WT,0.000148277941855881
WT,0.000148280540202265
WT,0.00014827738653518
WT,0.000148277448608119
WT,0.000148277054380153
WT,0.000148274561417283
WT,0.000148278865013373
WT,0.000148280167073292
WT,0.00014827539308944
WT,0.000148272669025083
WT,0.000148276162078534
WT,0.000148278190040206
WT,0.000148277782167866
WT,0.000148280033872366
WT,0.000148277241308879
WT,0.00014827904977117
WT,0.000148280531955924
WT,0.0001482797325131
WT,0.000148280659093191
WT,0.000148274702645253
WT,0.000148270748196908
WT,0.00014826794614463
WT,0.000148276337658044
WT,0.000148280385010874
WT,0.000148279988066798
WT,0.000148280398943212
WT,0.000148278897776953
WT,0.000148273901055164
WT,0.000148276878817528
WT,0.000148280235523394
WT,0.000148269424470341
WT,0.000148280280693821
WT,0.000148279915393637
WT,0.000148270722640134
WT,0.000148275017590431
WT,0.000148278716655418
WT,0.000148279102101044
WT,0.000148280220255231
WT,0.000148279751592305
WT,0.000148259256775027
WT,0.000148280494775737
WT,0.000148279245545627
WT,0.000148279802329251
WT,0.000148277251021425
WT,0.000148266351735117
WT,0.000148280352910296
WT,0.000148280528731128
WT,0.00014827933070924
WT,0.000148280273856129
WT,0.000148274973522186
WT,0.000148253208275949
WT,0.000148277119345165
WT,0.000148264349381613
WT,0.000148280424080283
WT,0.000148280422649328
WT,0.000148277214061587
WT,0.000148276551663114
WT,0.000148278638004056
WT,0.000148278623947472
WT,0.000148280265283234
WT,0.000148280028139839
WT,0.000148277847824945
WT,0.000148277777661023
WT,0.000148247431807537
WT,0.000148277679542203
WT,0.00014827965708734
WT,0.000148269740566346
WT,0.000148278017203873
WT,0.000148277266139197
WT,0.000148280110291024
WT,0.000148280192535774
WT,0.000148279043066527
WT,0.000148279879905229
WT,0.000148280483331058
WT,0.000148274953843902
WT,0.000148279078805439
WT,0.000148279181111574
WT,0.000148280086977191
WT,0.000148279387043319
WT,0.000148274790885255
WT,0.000148280212849401
WT,0.000148276064100126
WT,0.000148276017033099
WT,0.000148278903447126
WT,0.000148280525323422
WT,0.000148276004021027
WT,0.000148277783770899
WT,0.000148273219727394
WT,0.000148280207633794
WT,0.000148279939148623
WT,0.000148278686819136
WT,0.00014826966314805
WT,0.000148265553744389
WT,0.000148278131336132
WT,0.000148280352181386
WT,0.000148275375293368
WT,0.000148280461501733
WT,0.000148271515483488
WT,0.000148280212717257
WT,0.000148277799146233
WT,0.000148280519685975
WT,0.000148278012466884
WT,0.000148279420198589
WT,0.000148279840071106
WT,0.000148271415138659
WT,0.000148269613084202
WT,0.000148280480204074
WT,0.000148277929471828
WT,0.000148269898899531
WT,0.000148211610257321
WT,0.000148280177692625
WT,0.000148275585041288
WT,0.000148278672263246
WT,0.000148280268275427
WT,0.000148277777062444
WT,0.00014828006552958
WT,0.000148268795306379
WT,0.000148280173133699
WT,0.000148278511169902
WT,0.000148267353987184
WT,0.000148257715126346
WT,0.000148280496041367
WT,0.000148280635460543
WT,0.000148275623026599
WT,0.00014828017347604
WT,0.000148276585806559
WT,0.000148277067499999
WT,0.000148259428067107
WT,0.000148279462714376
WT,0.000148277368969444
WT,0.000148261112900072
WT,0.000148279293372903
WT,0.000148268322301668
WT,0.000148267011758135
WT,0.000148273082480532
WT,0.000148274679630435
WT,0.000148272270931588
WT,0.000148274424718658
WT,0.000148272886437013
WT,0.000148263182570096
WT,0.000148277230212543
WT,0.000148278382579594
WT,0.000148280595580734
WT,0.000148279711443091
WT,0.00014826236888982
WT,0.000148192127323884
WT,0.000148272729514707
WT,0.000148260099607648
WT,0.000148280412019576
WT,0.000148277095751625
WT,0.000148280431445431
WT,0.000148275052124404
WT,0.000148276014861199
WT,0.000148280014310151
WT,0.000148280447450188
WT,0.000148280045972345
WT,0.000148280191066187
WT,0.000148278809107027
WT,0.000148274618280568
WT,0.00014827748351806
WT,0.00014827588314838
WT,0.000148277261119648
WT,0.000148130540351338
WT,0.000148280361199449
WT,0.000148280630691056
WT,0.000148274583189599
WT,0.00014827439672761
WT,0.000148270466074304
WT,0.000148278419963445
WT,0.000148274973865211
WT,0.00014827427681818
WT,0.000148278733276923
WT,0.000148230067379585
WT,0.000148279359436871
WT,0.000148269619431438
WT,0.000148280228342657
WT,0.000148279486801091
WT,0.000148275938458438
WT,0.000148277384495562
WT,0.000148277433381684
WT,0.000148277945301423
WT,0.000148276191042459
WT,0.000148279336192197
WT,0.000148280600486596
WT,0.000148277919863206
WT,0.000148275122727546
WT,0.000148277776132264
WT,0.000148275645859309
WT,0.000148270226070453
WT,0.000148279788046176
WT,0.000148278999391649
WT,0.000148269027046688
WT,0.000148276612687762
WT,0.000148279548829285
WT,0.000148278776892887
WT,0.000148279896799087
WT,0.000148279140820924
WT,0.00014827726572745
WT,0.000148279991826955
WT,0.000148279798441849
WT,0.000148271147194324
WT,0.000148278968355889
WT,0.000148280422007989
WT,0.000148271739815979
WT,0.000148259956861016
WT,0.000148274635452745
